,Unnamed: 0,MAF_NAME,BLKID,FULLNAME,TLIDs
18137,18137,Judson Dr,080130133071004,Judson Dr,[188182994]
18138,18138,Bristol Ct,080130135061028,Bristol Ct,"[188192639, 188192639]"
18139,18139,Garden Pl,080130133062021,Garden Pl,[188155800]
18140,18140,Garden Pl,080130133062017,Garden Pl,[188155800]
18141,18141,17th Ave,080130133082001,17th Ave,[188155821]
18142,18142,D Rd,080130133082001,D Rd,"[220753620, 188175377]"
18143,18143,D Rd,080130133082000,D Rd,"[220753620, 188175377]"
18144,18144,Lee Way,080130133082008,Lee Way,[642890096]
18145,18145,Lee Way,080130133082010,Lee Way,[642890096]
18146,18146,Venice St,080130133081009,Venice St,"[188155834, 188155837]"
18147,18147,Venice St,080130133081010,Venice St,[188155834]
18148,18148,12th Ave,080130133083002,12th Ave,[188155848]
18149,18149,12th Ave,080130133081008,12th Ave,[188155848]
18150,18150,12th Ave,080130133083001,12th Ave,[188155850]
18151,18151,12th Ave,080130133081014,12th Ave,[188155850]
18152,18152,A Rd,080130133082002,A Rd,[220760079]
18153,18153,A Rd,080130133082000,A Rd,[220760079]
18154,18154,17th Ave,080130133082003,17th Ave,[188155887]
18155,18155,E 17th Ave,080130135072016,E 17th Ave,[188156764]
18156,18156,Kimbark St,080130135033018,Kimbark St,[188156130]
18157,18157,Polo Way,080130135061047,Polo Way,"[188183080, 188183080]"
18158,18158,8th Ave,080130133021006,8th Ave,[188156006]
18159,18159,8th Ave,080130133021003,8th Ave,[188156006]
18160,18160,Alta St,080130133082027,Alta St,[220753634]
18161,18161,Alta St,080130133082020,Alta St,[220753634]
18162,18162,Pratt St,080130133021002,Pratt St,[220753632]
18163,18163,Pratt St,080130133021001,Pratt St,[220753632]
18164,18164,Coffman St,080130133021007,Coffman St,"[188156049, 188156067]"
18165,18165,Coffman St,080130133021000,Coffman St,"[188156049, 220753638]"
18166,18166,Coffman St,080130133021001,Coffman St,[220753638]
18167,18167,Pratt St,080130133021017,Pratt St,[188156058]
18168,18168,Pratt St,080130133021018,Pratt St,[188156058]
18169,18169,5th Ave,080130133022003,5th Ave,[188156060]
18170,18170,5th Ave,080130133021017,5th Ave,[188156060]
18171,18171,4th Ave,080130133022008,4th Ave,[188156398]
18172,18172,4th Ave,080130133022003,4th Ave,[188156398]
18173,18173,4th Ave,080130133022006,4th Ave,[188156392]
18174,18174,4th Ave,080130133022005,4th Ave,[188156392]
18175,18175,Main St,080130133021000,Main St,[220753641]
18176,18176,Main St,080130134013006,Main St,[220753641]
18177,18177,S Emery St,080130132112042,S Emery St,[188191903]
18178,18178,S Kimbark St,080130132112042,S Kimbark St,[188191904]
18179,18179,S Parkside Dr,080130132112026,S Parkside Dr,[188191931]
18180,18180,Kestrel Ln,080130132112030,Kestrel Ln,[220753042]
18181,18181,Willowbrook Dr,080130135083001,Willowbrook Dr,[639814129]
18182,18182,Monarch Dr,080130135081030,Monarch Dr,[188192288]
18183,18183,Chukar Dr,080130135081003,Chukar Dr,[188192309]
18184,18184,Chukar Dr,080130135081031,Chukar Dr,[188192309]
18185,18185,Emery St,080130135033022,Emery St,"[188224888, 188224887]"
18186,18186,10th Ave,080130135034013,10th Ave,[188156253]
18187,18187,10th Ave,080130135034010,10th Ave,[188156253]
18188,18188,Longs Peak Ave,080130133021010,Longs Peak Ave,[188156057]
18189,18189,Main St,080130133021009,Main St,[188156073]
18190,18190,Main St,080130134013019,Main St,[188156073]
18191,18191,5th Ave,080130133022002,5th Ave,[188156061]
18192,18192,5th Ave,080130133021018,5th Ave,[188156061]
18193,18193,8th Ave,080130134013008,8th Ave,[188156280]
18194,18194,8th Ave,080130134013005,8th Ave,[188156280]
18195,18195,6th Ave,080130134013021,6th Ave,[188156287]
18196,18196,6th Ave,080130134013018,6th Ave,[188156287]
18197,18197,Emery St,080130134013021,Emery St,[188156290]
18198,18198,Emery St,080130134013022,Emery St,[188156290]
18199,18199,Abbey Dr,080130135061052,Abbey Dr,[220753776]
18200,18200,Atwood St,080130135034007,Atwood St,[188156267]
18201,18201,Atwood St,080130135034001,Atwood St,[188156267]
18202,18202,Gray's Peak Dr,080130135072027,Gray's Peak Dr,[220753738]
18203,18203,Gray's Peak Dr,080130135072026,Gray's Peak Dr,[220753738]
18204,18204,Lamplighter Dr,080130135033014,Lamplighter Dr,[220753767]
18205,18205,Lashley St,080130135033017,Lashley St,[188156778]
18206,18206,9th Ave,080130135034014,9th Ave,"[188156261, 188156259]"
18207,18207,9th Ave,080130134013000,9th Ave,[188205160]
18208,18208,9th Ave,080130135031007,9th Ave,"[188205160, 220754418]"
18209,18209,Atwood St,080130134013010,Atwood St,[188156299]
18210,18210,Atwood St,080130134013011,Atwood St,"[188156299, 188194360]"
18211,18211,Atwood St,080130134013016,Atwood St,[188156303]
18212,18212,Atwood St,080130134013015,Atwood St,[188156303]
18213,18213,Atwood St,080130134012024,Atwood St,[188156311]
18214,18214,Atwood St,080130134012009,Atwood St,[188156311]
18215,18215,Baker St,080130134012009,Baker St,[188156351]
18216,18216,Baker St,080130134012010,Baker St,[188156351]
18217,18217,Lashley St,080130134011000,Lashley St,[220753744]
18218,18218,Lashley St,080130134025004,Lashley St,"[220753744, 188156868]"
18219,18219,Lashley St,080130134011001,Lashley St,"[188156869, 188156868]"
18220,18220,Lashley St,080130134025005,Lashley St,[188156869]
18221,18221,S Coffman St,080130133023043,S Coffman St,[188156498]
18222,18222,1st Ave,080130133023000,1st Ave,[188156473]
18223,18223,Main St,080130136012064,Main St,"[188175208, 634782838]"
18224,18224,5th Ave,080130136013024,5th Ave,[188153664]
18225,18225,W Main St,080130136012067,W Main St,[188199661]
18226,18226,Apple Valley Rd,080130136012067,Apple Valley Rd,"[220754142, 188153604]"
18227,18227,Kenosha Rd,080130132112102,Kenosha Rd,"[188200273, 220760599, 188193120, 220761967]"
18228,18228,Kenosha Rd,080130128004001,Kenosha Rd,[220760599]
18229,18229,Union Rd,080130136011097,Union Rd,"[188225457, 188225459, 637914273, 637914272]"
18230,18230,Union Rd,080130136011079,Union Rd,"[188225457, 188225459, 637914273, 637914272]"
18231,18231,Hillcrest Dr,080130132011106,Hillcrest Dr,[188225863]
18232,18232,Roseland Ave,080130132011102,Roseland Ave,"[188179013, 188179013]"
18233,18233,Vermillion Rd,080130132011094,Vermillion Rd,"[220760360, 188226535, 220760361]"
18234,18234,Eagle Valley Dr,080130136012041,Eagle Valley Dr,"[628053841, 628053868, 628053841, 628053868]"
18235,18235,Kiowa Dr,080130136011014,Kiowa Dr,[188243674]
18236,18236,Kiowa Dr,080130136011013,Kiowa Dr,"[188243674, 188243695, 220747110]"
18237,18237,Mineral Rd,080130132051036,Mineral Rd,"[639816101, 220760643, 220752438, 220759436]"
18238,18238,Morning Dove Dr,080130135081027,Morning Dove Dr,[188242538]
18239,18239,Morning Dove Dr,080130135081025,Morning Dove Dr,"[188242538, 188241445]"
18240,18240,Sparrow Hawk Dr,080130135081025,Sparrow Hawk Dr,[220757465]
18241,18241,Whitehall Dr,080130135082012,Whitehall Dr,[188242754]
18242,18242,Whitehall Dr,080130135082029,Whitehall Dr,"[188242755, 188242754, 188192654]"
18243,18243,Stone Canyon Rd,080130136011027,Stone Canyon Rd,[220760302]
18244,18244,N 87th St,080130132011047,N 87th St,[220760346]
18245,18245,N 87th St,080130132011048,N 87th St,[220760346]
18246,18246,Eagle Canyon Cir,080130136012015,Eagle Canyon Cir,[220760402]
18247,18247,Eagle Canyon Cir,080130136012017,Eagle Canyon Cir,[220760402]
18248,18248,Diagonal Hwy,080130132131064,Diagonal Hwy,"[220760672, 188221813, 642890562]"
18249,18249,Murray St,080130132051007,Murray St,[642890566]
18250,18250,Neva Rd,080130132051004,Neva Rd,"[632632029, 632632030]"
18251,18251,Neva Rd,080130132051006,Neva Rd,[632632029]
18252,18252,Brittany Pl,080130132052019,Brittany Pl,"[220759560, 220752619]"
18253,18253,Neva Rd,080130132051019,Neva Rd,[632632030]
18254,18254,N 115th St,080130132011119,N 115th St,"[220760987, 220761765, 220761764]"
18255,18255,Highlands Dr,080130132022040,Highlands Dr,"[188193302, 220757078, 188193302, 220757078]"
18256,18256,83rd St,080130132131057,83rd St,[188238485]
18257,18257,83rd St,080130132131056,83rd St,[188238485]
18258,18258,Oxford Rd,080130132131057,Oxford Rd,[188165002]
18259,18259,Oxford Rd,080130132131058,Oxford Rd,[188165002]
18260,18260,Neva Rd,080130132051001,Neva Rd,[188165035]
18261,18261,Neva Rd,080130132051021,Neva Rd,[188165035]
18262,18262,Diagonal Hwy,080130132051000,Diagonal Hwy,"[220752599, 220752571, 642890562, 188238489, 188165003]"
18263,18263,Ogallala Rd,080130132052011,Ogallala Rd,[220759629]
18264,18264,N 39th St,080130132022033,N 39th St,[220760729]
18265,18265,Plateau Rd,080130132022018,Plateau Rd,[220752834]
18266,18266,W Co Rd 2,080130136011009,W Co Rd 2,[188244602]
18267,18267,Daley Dr,080130133052001,Daley Dr,[220757704]
18268,18268,Daley Dr,080130133052000,Daley Dr,[220757704]
18269,18269,21st Ave,080130133051007,21st Ave,[188154514]
18270,18270,Aegean Way,080130135082016,Aegean Way,[188245268]
18271,18271,Aegean Way,080130135082008,Aegean Way,[188245268]
18272,18272,Galilee Ln,080130135082016,Galilee Ln,[188245267]
18273,18273,Mineral Rd,080130132051034,Mineral Rd,"[643488133, 220752380, 643488134]"
18274,18274,Mineral Rd,080130132112095,Mineral Rd,"[188221418, 188221417, 220752473]"
18275,18275,N Lakeridge Trl,080130136011128,N Lakeridge Trl,"[220752824, 188158408]"
18276,18276,N Lakeridge Trl,080130136011142,N Lakeridge Trl,"[220752824, 188158408]"
18277,18277,Pike Rd,080130132022053,Pike Rd,[188222735]
18278,18278,Renaissance Dr,080130132131024,Renaissance Dr,[647479948]
18279,18279,Sunset Pl,080130132102025,Sunset Pl,[188223097]
18280,18280,Missouri Ave,080130132103006,Missouri Ave,[188156571]
18281,18281,S Pratt Pkwy,080130132101023,S Pratt Pkwy,"[188156581, 188240825]"
18282,18282,Confidence Dr,080130132111048,Confidence Dr,[220757140]
18283,18283,Confidence Dr,080130132111026,Confidence Dr,[220757140]
18284,18284,Kansas Ave,080130132101044,Kansas Ave,"[188223205, 220753023]"
18285,18285,Half Measures Dr,080130132111044,Half Measures Dr,[188240489]
18286,18286,Neon Forest Cir,080130132111041,Neon Forest Cir,[188223241]
18287,18287,Neon Forest Cir,080130132111026,Neon Forest Cir,"[188223241, 188240495]"
18288,18288,Legacy Dr,080130132123004,Legacy Dr,"[220757173, 188240724]"
18289,18289,S Pratt Pkwy,080130132101011,S Pratt Pkwy,[188156487]
18290,18290,S Pratt Pkwy,080130132101010,S Pratt Pkwy,"[188156487, 188240815]"
18291,18291,Delaware Ave,080130132101014,Delaware Ave,"[188240804, 188156433]"
18292,18292,Delaware Ave,080130132101006,Delaware Ave,[188240804]
18293,18293,Crane Hollow Dr,080130132021018,Crane Hollow Dr,[220753456]
18294,18294,17th Ave,080130132071050,17th Ave,[188205581]
18295,18295,15th Ave,080130133071024,15th Ave,[188224676]
18296,18296,Colony Pl,080130135033019,Colony Pl,[636168234]
18297,18297,Sunlight Dr,080130135061039,Sunlight Dr,[642890751]
18298,18298,E Mountain View Ave,080130135081001,E Mountain View Ave,"[188225251, 188241461]"
18299,18299,E Mountain View Ave,080130135083002,E Mountain View Ave,"[188225251, 188241461, 220761048]"
18300,18300,Button Rock Dr,080130135081001,Button Rock Dr,"[188241452, 220753829]"
18301,18301,Button Rock Dr,080130135081016,Button Rock Dr,"[188241452, 220753829, 188241459]"
18302,18302,Chukar Dr,080130135081002,Chukar Dr,[220757259]
18303,18303,Chukar Dr,080130135081001,Chukar Dr,[220757259]
18304,18304,Wolf Creek Dr,080130135081024,Wolf Creek Dr,"[628038729, 188191771, 220753819, 628038728]"
18305,18305,Wolf Creek Dr,080130135081018,Wolf Creek Dr,"[628038729, 188191771]"
18306,18306,Table Mountain Rd,080130132011065,Table Mountain Rd,[220753905]
18307,18307,Table Mountain Rd,080130132011069,Table Mountain Rd,[220753905]
18308,18308,Panama Reservoir,080130132112077,Panama Reservoir,"[220756691, 220757052]"
18309,18309,Nelson Rd,080130132021035,Nelson Rd,"[188223472, 188154176, 220759795]"
18310,18310,Nelson Rd,080130132022005,Nelson Rd,"[188154176, 220753122]"
18311,18311,Kennedy Dr,080130132133023,Kennedy Dr,"[641293022, 641293022]"
18312,18312,E 3rd Ave,080130134023048,E 3rd Ave,[636837603]
18313,18313,Kay St,080130133072014,Kay St,[188154998]
18314,18314,Kay St,080130133072013,Kay St,[188154998]
18315,18315,Corey St,080130135033021,Corey St,[188242524]
18316,18316,Horizon Pkwy,080130132073026,Horizon Pkwy,"[188242614, 188177120]"
18317,18317,Horizon Pkwy,080130132072004,Horizon Pkwy,"[188182679, 220753914]"
18318,18318,Horizon Pkwy,080130132071014,Horizon Pkwy,"[188182679, 188182664]"
18319,18319,22nd Ave,080130132073012,22nd Ave,[188241760]
18320,18320,22nd Ave,080130132073010,22nd Ave,[188241760]
18321,18321,23rd Ave,080130135052008,23rd Ave,[220760246]
18322,18322,Columbine Dr,080130132011108,Columbine Dr,[188155538]
18323,18323,Columbine Dr,080130132011107,Columbine Dr,[188155538]
18324,18324,N 39th St,080130132022024,N 39th St,[220752728]
18325,18325,Sunset Ln,080130132112064,Sunset Ln,"[188237944, 188237944]"
18326,18326,Southridge Ln,080130132112064,Southridge Ln,"[188169043, 188237930, 188165170, 188169043, 188237930, 188165170]"
18327,18327,N 61st St,080130136011018,N 61st St,"[188205286, 188205286]"
18328,18328,Lookout Rd,080130128005002,Lookout Rd,[220752464]
18329,18329,Secretariat Dr,080130132051010,Secretariat Dr,"[627214800, 627214792, 627214808, 627214800, 627214792, 627214808]"
18330,18330,Cattail Dr,080130132052045,Cattail Dr,[220759559]
18331,18331,Cattail Dr,080130132052060,Cattail Dr,[220759559]
18332,18332,Judson St,080130133023013,Judson St,"[188155395, 188155393]"
18333,18333,Judson St,080130133023015,Judson St,[188155393]
18334,18334,Walker Dr,080130132052027,Walker Dr,"[220752638, 188165082]"
18335,18335,Walker Dr,080130132052033,Walker Dr,[188165082]
18336,18336,Bristol Pl,080130135061034,Bristol Pl,"[188192641, 188199571]"
18337,18337,Bristol Pl,080130135061028,Bristol Pl,"[188192641, 188199571]"
18338,18338,Ute Hwy,080130135082007,Ute Hwy,[642890539]
18339,18339,Parkridge Ave,080130132011109,Parkridge Ave,[637934431]
18340,18340,Ute Hwy,080130133061002,Ute Hwy,"[639326777, 639326776]"
18341,18341,Santa Fe Dr,080130135061001,Santa Fe Dr,[634852042]
18342,18342,Whistler Dr,080130135061010,Whistler Dr,[627161072]
18343,18343,Whistler Dr,080130135061021,Whistler Dr,"[627161072, 627161154]"
18344,18344,Canadian Crossing Dr,080130135061056,Canadian Crossing Dr,[188244234]
18345,18345,Canadian Crossing Dr,080130135061019,Canadian Crossing Dr,"[188244234, 188245260]"
18346,18346,Homestead Pkwy,080130135061056,Homestead Pkwy,[627161104]
18347,18347,S Main St,080130132112032,S Main St,[647478282]
18348,18348,S Main St,080130132103000,S Main St,[647478282]
18349,18349,Quail Rd,080130132112032,Quail Rd,[220759759]
18350,18350,Ken Pratt Blvd,080130134012036,Ken Pratt Blvd,"[627444313, 637908798, 627444441, 627444315]"
18351,18351,Ken Pratt Blvd,080130134012037,Ken Pratt Blvd,"[627444313, 627444315]"
18352,18352,N 95th St,080130132052009,N 95th St,[220759631]
18353,18353,Diagonal Hwy,080130132122031,Diagonal Hwy,"[640385452, 640385453]"
18354,18354,Diagonal Hwy,080130132052006,Diagonal Hwy,"[640385452, 640385453]"
18355,18355,Olympia Ave,080130135061019,Olympia Ave,[188242767]
18356,18356,Olympia Ave,080130135061008,Olympia Ave,[188242767]
18357,18357,McConnel Dr,080130136013031,McConnel Dr,[630076392]
18358,18358,McConnel Dr,080130136013035,McConnel Dr,[630076392]
18359,18359,Ken Pratt Blvd,080130132112012,Ken Pratt Blvd,"[630109231, 630109231]"
18360,18360,Kylie Dr,080130134022020,Kylie Dr,[220759942]
18361,18361,Kylie Dr,080130134022007,Kylie Dr,[647458703]
18362,18362,Carter Ln,080130134022011,Carter Ln,[630123138]
18363,18363,Sunrise Dr,080130136011072,Sunrise Dr,[188225451]
18364,18364,Sunrise Dr,080130136011136,Sunrise Dr,[188225451]
18365,18365,Ridgeview Dr,080130132111003,Ridgeview Dr,[188183261]
18366,18366,Ridgeview Dr,080130132111005,Ridgeview Dr,[188183261]
18367,18367,Hygiene Rd,080130135082008,Hygiene Rd,"[188202819, 220760145]"
18368,18368,Saint Andrews Dr,080130135061052,Saint Andrews Dr,"[188183087, 188183086]"
18369,18369,Fairfax Ct,080130132051019,Fairfax Ct,"[188191831, 188191831]"
18370,18370,Pike Rd,080130132102042,Pike Rd,[220752896]
18371,18371,McConnel Dr,080130136013033,McConnel Dr,"[637914232, 637914232]"
18372,18372,NE County Line Rd,080130136011079,,[]
18373,18373,NE County Line Rd,080130134023018,NE County Line Rd,[642889874]
18374,18374,Parkridge Ave,080130132011113,Parkridge Ave,"[641301761, 641301761]"
18375,18375,Stardance Way,080130134023008,Stardance Way,[642890473]
18376,18376,Stardance Way,080130134023012,Stardance Way,[642890473]
18377,18377,E 3rd Ave,080130134023040,E 3rd Ave,[220757209]
18378,18378,3rd Ave,080130133025016,3rd Ave,"[642033636, 642033637, 642251524, 642251525]"
18379,18379,Great Western Dr,080130134022006,Great Western Dr,"[639813083, 630109693]"
18380,18380,Summitview Dr,080130132111017,Summitview Dr,[220752986]
18381,18381,William Pl,080130132131031,William Pl,"[641293265, 641293265]"
18382,18382,Wren Ct,080130132112025,Wren Ct,"[641300971, 641300971]"
18383,18383,Red Leaf Ct,080130132112015,Red Leaf Ct,"[641301177, 641301177]"
18384,18384,Lively Ct,080130136011051,Lively Ct,"[641307015, 641307015]"
18385,18385,NE County Line Rd,080130136011051,,[]
18386,18386,Sunset St,080130132102001,Sunset St,[643173962]
18387,18387,Pace St,080130135061026,Pace St,"[188202790, 220754107]"
18388,18388,Pace St,080130135082009,Pace St,[188202790]
18389,18389,Canadian Crossing Dr,080130135061021,Canadian Crossing Dr,[627161374]
18390,18390,NE County Line Rd,080130135081000,NE County Line Rd,"[635596072, 646713654, 646713653]"
18391,18391,NE County Line Rd,080130136012015,,[]
18392,18392,N 87th St,080130132131035,N 87th St,[220759625]
18393,18393,Summerlin Dr,080130132131035,Summerlin Dr,"[627444891, 647458251, 627444891, 647458251]"
18394,18394,Coralberry Ct,080130132052059,Coralberry Ct,"[188168982, 188168982]"
18395,18395,E 4th Ave,080130134023042,E 4th Ave,[188177182]
18396,18396,Village Green Ln,080130132131031,Village Green Ln,"[647471582, 647471582]"
18397,18397,Vasquez Ct,080130136012036,Vasquez Ct,[220754289]
18398,18398,Washington,080130137027044,Washington,"[188227486, 188227486]"
18399,18399,5th St,080130137027044,5th St,[188157433]
18400,18400,5th St,080130137027038,5th St,[188157433]
18401,18401,Peak To Peak Hwy,080130137022020,Peak To Peak Hwy,[188194106]
18402,18402,Hess Rd,080130137024029,Hess Rd,[188160520]
18403,18403,Hess Rd,080130137024045,Hess Rd,[188160520]
18404,18404,Camp Eden Rd,080130137024030,Camp Eden Rd,[636169356]
18405,18405,America St,080130137014119,America St,[634192847]
18406,18406,Utica St,080130137014077,Utica St,[188220768]
18407,18407,Lickskillet Rd,080130137014026,Lickskillet Rd,[188157983]
18408,18408,Lickskillet Rd,080130137013003,Lickskillet Rd,"[188157983, 188199194]"
18409,18409,Fourmile Canyon Rd,080130137021010,Fourmile Canyon Rd,[629302869]
18410,18410,E 5th St,080130137026029,E 5th St,[188157637]
18411,18411,Boulder Canyon Dr,080130137026018,Boulder Canyon Dr,[637929329]
18412,18412,Boulder Canyon Dr,080130137026044,Boulder Canyon Dr,[637929329]
18413,18413,King Pl,080130137026027,King Pl,[188157638]
18414,18414,Jefferson St,080130137026035,Jefferson St,[188157572]
18415,18415,Jackson St,080130137026041,Jackson St,[188157574]
18416,18416,Jackson St,080130137026040,Jackson St,[188157574]
18417,18417,Peak To Peak Hwy,080130137026036,Peak To Peak Hwy,[188157581]
18418,18418,Snyder St,080130137026049,Snyder St,[188157633]
18419,18419,Snyder St,080130137026050,Snyder St,[188157633]
18420,18420,Blue Spruce Rd N,080130137022060,Blue Spruce Rd N,[188185299]
